
       instance   k  n_red  m_red    n     m  heu_timelimit  exact_timelimit  do_confirm_crit  confirm_timelimit    R  reltg_size  do_heu   ss  ss_gen_1st  ss_fin_1st  chroma_k_early  chroma_k  crit_early  crit  edges     time     time_pp  time_confirm_crit  time_color  iter      ttb   itb  max_iter_diff   ss_fin_avg   ss_gen_avg  ss_gen_best  num_size_att  heu_mistakes  num_pp  avg_pp_reduced  avg_pp_skipped  calls_to_coloring  num_gen_subsets  infeas  clique_start  color_not_ok  seed
 rand-50-0.25-1   6     50    306   50   306            0.5                1                1               1800  200        1.08       1   22          50          25               1         1           1     1     90     1800     141.924          1.202e-06     76.6723  1407  7.75296     2              1    0.0824535    0.0890142           24          2712             0    1300         1.90154         2.02615             407680           376794       0             5             0    10
 rand-50-0.25-2   6     50    306   50   306            0.5                1                1               1800  200        1.08       1   20          50          24               1         1           1     1     78     1800     99.3124          1.538e-06     72.3701  1475  5.21097     1              1    0.0577862    0.0666113           23          2530             0    1050         3.27619         3.97429             411591           389799       0             5             0     1
 rand-50-0.25-2   6     50    306   50   306            0.5                1                1               1800  200        1.08       1   20          50          25               1         1           1     1     78     1800     103.453            7.4e-07     72.6112  1470  5.81579     2              1    0.0605371    0.0695815           23          2566             0    1090          3.2156         3.94312             410173           387531       0             5             0     2
 rand-50-0.25-2   6     50    306   50   306            0.5                1                1               1800  200        1.08       1   20          50          25               1         1           1     1     78     1800     102.503          1.873e-06     72.1591  1467  8.95012     2              1    0.0596169     0.068849           23          2550             0    1077         3.32962         3.92201             410924           388430       0             5             0     3
 rand-50-0.25-2   6     50    306   50   306            0.5                1                1               1800  200        1.08       1   20          50          24               1         1           1     1     78     1800     100.487           9.37e-07     72.4307  1479  10.3254     3              2    0.0585623    0.0673935           23          2534             0    1050         3.24381         3.94095             407529           385675       0             5             0     4
 rand-50-0.25-2   6     50    306   50   306            0.5                1                1               1800  200        1.08       1   20          50          26               1         1           1     1     78     1800     101.206          1.177e-06     72.3212  1468  7.77433     2              1    0.0586736     0.067725           23          2539             0    1062         3.31356         3.91525             410950           388778       0             5             0     5
 rand-50-0.25-2   6     50    306   50   306            0.5                1                1               1800  200        1.08       1   20          50          25               1         1           1     1     78     1800     103.154           9.71e-07     72.4956  1460  5.05259     1              1    0.0604258    0.0694702           23          2553             0    1087         3.22447         3.98436             410099           387533       0             5             0     6
 rand-50-0.25-2   6     50    306   50   306            0.5                1                1               1800  200        1.08       1   20          50          25               1         1           1     1     78     1800     102.797           8.36e-07     72.2759  1476  8.14892     2              1    0.0598509    0.0691964           23          2565             0    1083         3.34903         3.97876             410619           388098       0             5             0     7
 rand-50-0.25-2   6     50    306   50   306            0.5                1                1               1800  200        1.08       1   20          50          24               1         1           1     1     78     1800     104.694           6.73e-07     72.2065  1456   9.2706     2              1    0.0612835    0.0704181           23          2557             0    1095         3.21279         3.93516             407915           385128       0             5             0     8
 rand-50-0.25-2   6     50    306   50   306            0.5                1                1               1800  200        1.08       1   20          50          26               1         1           1     1     78     1800     101.359          1.536e-06      73.232  1553  7.46982     2              1    0.0589203    0.0680069           23          2696             0    1134         3.30335         3.92063             435842           412252       0             5             0     9
 rand-50-0.25-2   6     50    306   50   306            0.5                1                1               1800  200        1.08       1   20          50          25               1         1           1     1     78     1800     99.1381           9.48e-07     74.1926  1579  6.25322     2              1    0.0577205      0.06655           23          2693             0    1107         3.28546         3.95483             434927           411916       0             5             0    10
 rand-50-0.25-3   6     50    306   50   306            0.5                1                1               1800  200        1.08       1   37          50          45               1         1           1     1    195     1800      361.82          1.094e-06     239.741  1520  7.60825     1              1     0.180643      0.21967           45          3048             0    1519         7.99473               0             379481           311171       0             4             0     1
 rand-50-0.25-3   6     50    306   50   306            0.5                1                1               1800  200        1.08       1   37          50          45               1         1           1     1    195     1800     361.959          1.013e-06     240.413  1531  7.56638     1              1     0.180771     0.219825           45          3070             0    1530         7.99477               0             382008           313203       0             4             0     2
 rand-50-0.25-3   6     50    306   50   306            0.5                1                1               1800  200        1.08       1   37          50          45               1         1           1     1    195     1800     362.529          1.704e-06     250.353  1626   5.4874     1              1     0.180552     0.219561           45          3260             0    1625         7.99508               0             406131           333051       0             4             0     3
 rand-50-0.25-3   6     50    306   50   306            0.5                1                1               1800  200        1.08       1   37          50          45               1         1           1     1    188     1800      362.33          1.009e-06     250.906  1622  5.49496     1              1     0.180671     0.219706           45          3252             0    1621         7.99506               0             404912           332012       0             4             0     4
 rand-50-0.25-3   6     50    306   50   306            0.5                1                1               1800  200        1.08       1   37          50          45               1         1           1     1    195     1800     362.163          1.235e-06     250.394  1623  7.19736     1              1     0.180797     0.219859           45          3254             0    1622         7.99507               0             404930           331985       0             4             0     5
 rand-50-0.25-3   6     50    306   50   306            0.5                1                1               1800  200        1.08       1   37          50          45               1         1           1     1    188     1800     362.987           7.13e-07     250.794  1613  7.22211     1              1     0.180687     0.219725           45          3234             0    1612         7.99504               0             402635           330140       0             4             0     6
 rand-50-0.25-3   6     50    306   50   306            0.5                1                1               1800  200        1.08       1   37          50          45               1         1           1     1    195     1800     362.942          1.393e-06      250.69  1623  5.49385     1              1      0.18074      0.21979           45          3254             0    1622         7.99507               0             405035           332090       0             4             0     7
 rand-50-0.25-3   6     50    306   50   306            0.5                1                1               1800  200        1.08       1   37          50          45               1         1           1     1    195     1800     363.746           5.73e-07     249.459  1624  5.51378     1              1     0.180719     0.219764           45          3256             0    1623         7.99507               0             405324           332334       0             4             0     8
 rand-50-0.25-3   6     50    306   50   306            0.5                1                1               1800  200        1.08       1   37          50          45               1         1           1     1    195     1800     362.115           1.29e-06     249.772  1613  7.29268     1              1     0.180644     0.219672           45          3234             0    1612         7.99504               0             402714           330219       0             4             0     9
 rand-50-0.25-3   6     50    306   50   306            0.5                1                1               1800  200        1.08       1   37          50          45               1         1           1     1    195     1800     360.602          1.026e-06     249.859  1622  7.26869     1              1     0.180589     0.219628           45          3252             0    1621         7.99877               0             405047           332130       0             4             0    10
 rand-50-0.25-4   6     50    306   50   306            0.5                1                1               1800  200        1.08       1   30          50          34               1         1           1     1    140     1800     213.749          1.053e-06     198.258  1303  98.0689    66             59     0.116501     0.127032           33          2585             0    1276         2.98119        0.182602             406853           361216       0             5             0     1
 rand-50-0.25-4   6     50    306   50   306            0.5                1                1               1800  200        1.08       1   30          50          37               1         1           1     1    140     1800     216.769           8.49e-07     198.204  1304  162.661   116            113     0.118318     0.128986           34          2608             0    1295          2.9722        0.212355             407080           360815       0             5             0     2
 rand-50-0.25-4   6     50    306   50   306            0.5                1                1               1800  200        1.08       1   30          50          34               1         1           1     1    140     1800     214.938          1.402e-06     199.208  1290  36.2549    22             21     0.117613     0.128371           34          2573             0    1277         3.01879        0.183242             404065           358335       0             5             0     3
 rand-50-0.25-4   6     50    306   50   306            0.5                1                1               1800  200        1.08       1   30          50          36               1         1           1     1    140     1800     194.188           8.36e-07     196.506  1340  35.3175    20             12      0.10418     0.113798           33          2517             0    1168         3.02226        0.155822             408587           367037       0             5             0     4
 rand-50-0.25-4   6     50    306   50   306            0.5                1                1               1800  200        1.08       1   30          50          36               1         1           1     1    140     1800     217.803          1.566e-06     198.896  1307  106.252    72             69     0.118842     0.129582           34          2615             0    1299         2.98152        0.186297             407037           360589       0             5             0     5
 rand-50-0.25-4   6     50    306   50   306            0.5                1                1               1800  200        1.08       1   30          50          35               1         1           1     1    140     1800     215.204           9.35e-07     198.558  1293  29.2746    18              9     0.117635     0.128291           34          2584             0    1284         2.99065        0.170561             406363           360385       0             5             0     6
 rand-50-0.25-4   6     50    306   50   306            0.5                1                1               1800  200        1.08       1   30          50          36               1         1           1     1    140     1800     172.527          1.578e-06     194.339  1388  40.7804    24             21    0.0910533    0.0998454           33          2437             0    1040         3.13846        0.190385             408077           371244       0             5             0     7
 rand-50-0.25-4   6     50    306   50   306            0.5                1                1               1800  200        1.08       1   30          50          37               1         1           1     1    140     1800     206.407          1.482e-06     197.289  1310  28.0848    16             10     0.111935     0.122329           33          2550             0    1230         3.04878        0.196748             404628           360773       0             5             0     8
 rand-50-0.25-4   6     50    306   50   306            0.5                1                1               1800  200        1.08       1   30          50          37               1         1           1     1    140     1800      217.35           8.03e-07     200.729  1323  24.4615    14             10     0.118598     0.129298           34          2647             0    1313         2.97715        0.178218             412284           365318       0             5             0     9
 rand-50-0.25-4   6     50    306   50   306            0.5                1                1               1800  200        1.08       1   30          50          36               1         1           1     1    140     1800     175.747          1.028e-06     196.314  1394  97.0269    67             62     0.092773     0.101499           33          2473             0    1070         3.06075        0.178505             413181           375314       0             5             0    10
 rand-50-0.25-5   6     50    306   50   306            0.5                1                1               1800  200        1.08       1   31          50          34               1         1           1     1    153     1800     250.982           8.51e-07     232.939  1540   8.5112     2              1      0.14062     0.149568           33          3087             0    1539         2.02924       0.0123457             401168           349019       0             5             0     1
 rand-50-0.25-5   6     50    306   50   306            0.5                1                1               1800  200        1.08       1   31          50          34               1         1           1     1    153     1800     248.865           6.03e-07      233.24  1518  20.5668    13             12     0.139332     0.148163           33          3042             0    1517         2.02109       0.0112063             398597           347206       0             5             0     2
 rand-50-0.25-5   6     50    306   50   306            0.5                1                1               1800  200        1.08       1   31          50          34               1         1           1     1    151     1800     252.823          1.116e-06     234.796  1570  12.8801     8              7     0.141514     0.150483           33          3147             0    1569         2.02167      0.00828553             406827           353655       0             5             0     3
 rand-50-0.25-5   6     50    306   50   306            0.5                1                1               1800  200        1.08       1   31          50          34               1         1           1     1    153     1800     252.139           8.92e-07     234.801  1564  6.44218     2              1     0.141092     0.150064           33          3135             0    1563         2.02815       0.0102367             406294           353323       0             5             0     4
 rand-50-0.25-5   6     50    306   50   306            0.5                1                1               1800  200        1.08       1   31          50          34               1         1           1     1    153     1800     250.189          1.559e-06     234.942  1550   9.9346     4              3     0.140442       0.1494           33          3107             0    1549         2.03292       0.0174306             403999           351540       0             5             0     5
 rand-50-0.25-5   6     50    306   50   306            0.5                1                1               1800  200        1.08       1   31          50          34               1         1           1     1    153     1800     252.106              9e-07     235.875  1569  9.07576     3              2     0.141406     0.150436           33          3145             0    1568         2.03635       0.0172194             406769           353606       0             5             0     6
 rand-50-0.25-5   6     50    306   50   306            0.5                1                1               1800  200        1.08       1   31          50          33               1         1           1     1    153     1800     252.131          1.174e-06     234.644  1565  6.39203     1              1     0.141193     0.150228           33          3137             0    1564         2.04028       0.0127877             406179           353176       0             5             0     7
 rand-50-0.25-5   6     50    306   50   306            0.5                1                1               1800  200        1.08       1   31          50          33               1         1           1     1    153     1800     251.685            1.5e-06     235.488  1562  6.47267     1              1      0.14092     0.149862           33          3131             0    1561         2.02434      0.00832799             406305           353392       0             5             0     8
 rand-50-0.25-5   6     50    306   50   306            0.5                1                1               1800  200        1.08       1   31          50          34               1         1           1     1    153     1800     251.577           7.26e-07     234.489  1565  10.5652     4              3     0.141059     0.150023           33          3137             0    1564         2.02685      0.00959079             406644           353639       0             5             0     9
 rand-50-0.25-5   6     50    306   50   306            0.5                1                1               1800  200        1.08       1   31          50          33               1         1           1     1    153     1800     249.611          1.141e-06     234.425  1544  8.59819     1              1     0.139855     0.148722           33          3095             0    1543         2.02139       0.0116656             404003           351743       0             5             0    10
rand-100-0.05-1   4     81    221  100   247            0.5                1                1               1800  200        1.08       1    7          81           7               1         1           1     1     11     1800     28.0282          1.476e-06     45.7507  1501   3.8137     1              1    0.0255255    0.0268014            7          2988             0    1486        0.349933         3.99731             412528           407553       0             3             0     1
rand-100-0.05-1   4     81    221  100   247            0.5                1                1               1800  200        1.08       1    7          81           8               1         1           1     1     11     1800     27.9017           8.09e-07     45.6894  1504  3.68695     1              1    0.0253288    0.0266434            7          2984             0    1478        0.363329         3.99729             413475           408507       0             3             0     2
rand-100-0.05-1   4     81    221  100   247            0.5                1                1               1800  200        1.08       1    7          81           8               1         1           1     1     11     1800     27.8168          1.613e-06     45.8236  1498  3.86956     1              1    0.0252114    0.0265541            7          2971             0    1470        0.372789         3.99728             413103           408148       0             3             0     3
rand-100-0.05-1   4     81    221  100   247            0.5                1                1               1800  200        1.08       1    7          81           8               1         1           1     1     11     1800     28.1058          1.101e-06     45.7897  1499  3.85251     1              1     0.025472    0.0268312            7          2976             0    1475        0.373559         3.99729             410359           405386       0             3             0     4
rand-100-0.05-1   4     81    221  100   247            0.5                1                1               1800  200        1.08       1    7          81           8               1         1           1     1     11     1800     27.6669          1.382e-06     45.7926  1487  4.18358     1              1    0.0252237    0.0264714            7          2960             0    1470        0.346259         3.99728             412866           407950       0             3             0     5
rand-100-0.05-1   4     81    221  100   247            0.5                1                1               1800  200        1.08       1    7          81           7               1         1           1     1     11     1800     27.6451          1.426e-06     45.9191  1498  4.10183     1              1    0.0253213    0.0264928            7          2979             0    1479        0.323867          3.9973             413779           408866       0             3             0     6
rand-100-0.05-1   4     81    221  100   247            0.5                1                1               1800  200        1.08       1    7          81           7               1         1           1     1     11     1800     28.1493          1.434e-06     45.8768  1501   4.4948     1              1    0.0254588    0.0268389            7          2975             0    1473        0.379498         3.99728             410021           405046       0             3             0     7
rand-100-0.05-1   4     81    221  100   247            0.5                1                1               1800  200        1.08       1    7          81           8               1         1           1     1     11     1800     27.6946          1.009e-06     45.6791  1481  3.91454     1              1    0.0251989    0.0264774            7          2951             0    1467        0.355147         3.99727             412437           407518       0             3             0     8
rand-100-0.05-1   4     81    221  100   247            0.5                1                1               1800  200        1.08       1    7          81           7               1         1           1     1     11     1800     28.1715          1.533e-06     45.9267  1538  4.16203     1              1    0.0256154    0.0269228            7          3057             0    1517        0.357284         3.99736             419646           414556       0             3             0     9
rand-100-0.05-1   4     81    221  100   247            0.5                1                1               1800  200        1.08       1    7          81           7               1         1           1     1     11     1800     27.5035          1.069e-06      45.689  1517  4.16981     1              1    0.0250806    0.0263235            7          3014             0    1496        0.346925         3.99733             422577           417573       0             3             0    10
rand-100-0.05-2   4     85    220  100   247            0.5                1                1               1800  200        1.08       1   24          85          39               1         1           1     1     45     1800     158.199          1.458e-06     97.4477  1369  15.1633     4              3    0.0763273     0.100015           34          2369             0     987          8.7234          1.7538             398096           363474       0             3             0     1
rand-100-0.05-2   4     85    220  100   247            0.5                1                1               1800  200        1.08       1   24          85          38               1         1           1     1     45     1800     143.185           1.42e-06     97.4583  1412  14.6437     3              1    0.0688969    0.0899337           34          2327             0     903         8.56368         1.79734             399029           367593       0             3             0     2
rand-100-0.05-2   4     85    220  100   247            0.5                1                1               1800  200        1.08       1   24          85          37               1         1           1     1     45     1800     106.082          1.934e-06     95.2229  1589  19.6764     9              6    0.0509175    0.0653387           33          2300             0     699         7.93562         1.90987             408429           384642       0             3             0     3
rand-100-0.05-2   4     85    220  100   247            0.5                1                1               1800  200        1.08       1   24          85          37               1         1           1     1     45     1800     151.731          1.587e-06     98.7888  1395  20.8281     9              6    0.0729821    0.0957346           34          2369             0     964         8.75726         1.82158             404796           371036       0             3             0     4
rand-100-0.05-2   4     85    220  100   247            0.5                1                1               1800  200        1.08       1   24          85          34               1         1           1     1     45     1800     139.631          1.017e-06     96.9979  1467  10.0662     1              1    0.0671653    0.0874818           34          2375             0     901         8.47392         1.79578             407025           375804       0             3             0     5
rand-100-0.05-2   4     85    220  100   247            0.5                1                1               1800  200        1.08       1   24          85          37               1         1           1     1     45     1800     144.241            8.7e-07     98.1272  1429  32.0238    16             14    0.0699227    0.0908185           34          2370             0     931         8.42535         1.83029             407774           375386       0             3             0     6
rand-100-0.05-2   4     85    220  100   247            0.5                1                1               1800  200        1.08       1   24          85          38               1         1           1     1     45     1800     152.568           8.59e-07     98.8898  1406  7.85925     1              1    0.0735151    0.0964084           34          2388             0     970         8.75155         1.83814             404737           370808       0             3             0     7
rand-100-0.05-2   4     85    220  100   247            0.5                1                1               1800  200        1.08       1   24          85          41               1         1           1     1     45     1800     142.311           7.57e-07     97.4628  1451  17.3612     5              3    0.0685977    0.0891746           34          2383             0     917         8.43402         1.80589             407719           375858       0             3             0     8
rand-100-0.05-2   4     85    220  100   247            0.5                1                1               1800  200        1.08       1   24          85          34               1         1           1     1     45     1800     109.236          1.283e-06     96.4139  1577  10.9908     2              1    0.0521182    0.0672214           33          2301             0     716         8.09497         1.84916             408235           383762       0             3             0     9
rand-100-0.05-2   4     85    220  100   247            0.5                1                1               1800  200        1.08       1   24          85          39               1         1           1     1     45     1800     138.333           5.11e-07     97.8783  1476  17.0148     6              5    0.0666233    0.0865773           34          2379             0     890         8.43933         1.79551             407406           376415       0             3             0    10
rand-100-0.05-3   4     86    226  100   247            0.5                1                1               1800  200        1.08       1   32          86          45               1         1           1     1     61     1800     230.613          1.368e-06     137.792  1270  9.89438     2              1     0.117069     0.148717           44          2398             0    1118         10.0367          1.7415             405294           354560       0             3             0     1
rand-100-0.05-3   4     86    226  100   247            0.5                1                1               1800  200        1.08       1   32          86          51               1         1           1     1     61     1800     242.864          1.221e-06     138.816  1238   16.821     6              5     0.123269     0.157013           44          2428             0    1172         10.1485         1.56911             405931           352474       0             3             0     2
rand-100-0.05-3   4     86    226  100   247            0.5                1                1               1800  200        1.08       1   32          86          47               1         1           1     1     61     1800     231.961          1.983e-06     137.853  1265  8.54727     1              1     0.117591     0.149741           44          2406             0    1130         10.1115         1.66726             406678           355393       0             3             0     3
rand-100-0.05-3   4     86    226  100   247            0.5                1                1               1800  200        1.08       1   32          86          48               1         1           1     1     61     1800     229.978          1.059e-06     137.774  1270  26.3451    13              7     0.116516     0.148087           44          2393             0    1110         10.0369         1.58288             403332           352880       0             3             0     4
rand-100-0.05-3   4     86    226  100   247            0.5                1                1               1800  200        1.08       1   32          86          47               1         1           1     1     61     1800      235.97           7.87e-07      138.08  1274  14.1544     4              2     0.119735      0.15242           44          2431             0    1144         10.1023         1.66084             405536           353588       0             3             0     5
rand-100-0.05-3   4     86    226  100   247            0.5                1                1               1800  200        1.08       1   32          86          47               1         1           1     1     61     1800     201.968           7.72e-07     135.626  1360  6.77332     1              1     0.100278     0.127898           43          2361             0     989         10.0698         1.63195             405079           360576       0             3             0     6
rand-100-0.05-3   4     86    226  100   247            0.5                1                1               1800  200        1.08       1   32          86          46               1         1           1     1     61     1800     249.272          1.103e-06     139.478  1212  10.6008     1              1     0.127818     0.162689           45          2420             0    1197         10.1362         1.69925             402456           347933       0             3             0     7
rand-100-0.05-3   4     86    226  100   247            0.5                1                1               1800  200        1.08       1   32          86          50               1         1           1     1     61     1800     134.543          1.737e-06     132.095  1560  17.1076     5              4    0.0650753    0.0822362           42          2249             0     673          9.6107         1.80981             406679           376902       0             3             0     8
rand-100-0.05-3   4     86    226  100   247            0.5                1                1               1800  200        1.08       1   32          86          46               1         1           1     1     61     1800     235.303          1.498e-06     137.021  1221  12.6871     3              2     0.118745     0.152317           44          2334             0    1101         10.4033         1.71844             391213           341184       0             3             0     9
rand-100-0.05-3   4     86    226  100   247            0.5                1                1               1800  200        1.08       1   32          86          46               1         1           1     1     61     1800     241.639            1.2e-06     137.139  1225  15.3256     5              3     0.122366     0.156706           44          2371             0    1134         10.3536         1.65697             393553           341901       0             3             0    10
rand-100-0.05-4   4     86    225  100   247            0.5                1                1               1800  200        1.08       1   16          86          22               1         1           1     1     28     1800     80.0374          1.745e-06     63.1561  1564  7.94669     1              1    0.0405036    0.0518995           18          2596             0    1022         4.51272         3.04795             422594           404705       0             3             0     1
rand-100-0.05-4   4     86    225  100   247            0.5                1                1               1800  200        1.08       1   16          86          20               1         1           1     1     28     1800     51.9832           8.56e-07     61.9012  1736  6.64952     1              1    0.0267118    0.0332076           18          2430             0     687         3.89229          2.9476             423278           411653       0             3             0     2
rand-100-0.05-4   4     86    225  100   247            0.5                1                1               1800  200        1.08       1   16          86          20               1         1           1     1     28     1800     73.5278          1.882e-06     62.3376  1576   5.5646     1              1    0.0371619    0.0474855           18          2500             0     917         4.45692         3.02944             411910           395889       0             3             0     3
rand-100-0.05-4   4     86    225  100   247            0.5                1                1               1800  200        1.08       1   16          86          20               1         1           1     1     28     1800     86.5513              8e-07      62.533  1476  5.62445     1              1    0.0437044    0.0562335           19          2545             0    1063          4.5936         3.03951             408417           389732       0             3             0     4
rand-100-0.05-4   4     86    225  100   247            0.5                1                1               1800  200        1.08       1   16          86          20               1         1           1     1     28     1800     80.9977          1.298e-06     62.8715  1521     7.32     1              1    0.0408875    0.0524618           18          2533             0    1005         4.53035         2.98408             410990           393372       0             3             0     5
rand-100-0.05-4   4     86    225  100   247            0.5                1                1               1800  200        1.08       1   16          86          20               1         1           1     1     28     1800     53.3083          1.063e-06     62.1998  1658  6.51742     1              1    0.0272909    0.0341231           18          2340             0     675         4.00741         3.01778             407393           395920       0             3             0     6
rand-100-0.05-4   4     86    225  100   247            0.5                1                1               1800  200        1.08       1   16          86          19               1         1           1     1     28     1800     85.6241          1.325e-06     63.0841  1517  5.03487     1              1    0.0431167    0.0555154           19          2594             0    1072         4.60634          2.9944             417168           398268       0             3             0     7
rand-100-0.05-4   4     86    225  100   247            0.5                1                1               1800  200        1.08       1   16          86          21               1         1           1     1     28     1800     65.6228          1.206e-06      63.678  1654  5.21386     1              1    0.0333922    0.0422467           18          2515             0     853         4.24736         2.93083             423954           409168       0             3             0     8
rand-100-0.05-4   4     86    225  100   247            0.5                1                1               1800  200        1.08       1   16          86          23               1         1           1     1     28     1800     80.0697          1.263e-06     62.4337  1535  9.00815     1              1    0.0403382    0.0518807           18          2549             0    1003         4.58225          3.0349             415777           398183       0             3             0     9
rand-100-0.05-4   4     86    225  100   247            0.5                1                1               1800  200        1.08       1   16          86          20               1         1           1     1     28     1800     59.3125          1.091e-06     62.6697  1665  7.47672     1              1    0.0301291    0.0380591           18          2439             0     767         4.21121         3.00522             420511           407314       0             3             0    10
rand-100-0.05-5   4     88    228  100   247            0.5                1                1               1800  200        1.08       1   32          88          42               1         1           1     1     62     1800      224.55          1.134e-06      117.45  1252  16.2424     5              3     0.123346     0.147002           40          2485             0    1223         6.89779         1.77187             406827           356614       0             3             0     1
rand-100-0.05-5   4     88    228  100   247            0.5                1                1               1800  200        1.08       1   32          88          41               1         1           1     1     62     1800     198.689           8.77e-07     117.475  1333  25.4282    13             12        0.107     0.127571           39          2438             0    1095         6.84384         1.67671             408885           364290       0             3             0     2
rand-100-0.05-5   4     88    228  100   247            0.5                1                1               1800  200        1.08       1   32          88          42               1         1           1     1     62     1800     217.387          1.784e-06     115.532  1290  12.6111     4              3     0.119157     0.141626           39          2496             0    1195          6.7841         1.71883             409821           360817       0             3             0     3
rand-100-0.05-5   4     88    228  100   247            0.5                1                1               1800  200        1.08       1   32          88          44               1         1           1     1     62     1800     222.261          1.645e-06     118.597  1289  15.8662     6              3     0.121576     0.145126           39          2519             0    1217         6.94166          1.7387             408640           358723       0             3             0     4
rand-100-0.05-5   4     88    228  100   247            0.5                1                1               1800  200        1.08       1   32          88          43               1         1           1     1     62     1800     222.425          1.229e-06     118.941  1239  30.1184    16             15     0.121963     0.145106           40          2456             0    1206         6.82504         1.74793             405105           355650       0             3             0     5
rand-100-0.05-5   4     88    228  100   247            0.5                1                1               1800  200        1.08       1   32          88          42               1         1           1     1     62     1800     222.849           6.11e-07     117.534  1278  91.4593    58             57     0.122048     0.145831           40          2514             0    1224         6.99101         1.75654             410070           359793       0             3             0     6
rand-100-0.05-5   4     88    228  100   247            0.5                1                1               1800  200        1.08       1   32          88          41               1         1           1     1     62     1800     222.042           9.62e-07     118.649  1267  22.6258    11              8     0.121585     0.144706           40          2488             0    1211         6.84393         1.64822             408293           358450       0             3             0     7
rand-100-0.05-5   4     88    228  100   247            0.5                1                1               1800  200        1.08       1   32          88          42               1         1           1     1     62     1800     206.731          1.232e-06     118.369  1321  57.4987    36             31     0.112045     0.133345           39          2463             0    1131         6.81609         1.63926             408324           361918       0             3             0     8
rand-100-0.05-5   4     88    228  100   247            0.5                1                1               1800  200        1.08       1   32          88          42               1         1           1     1     62     1800      192.99          1.968e-06     120.379  1441  32.1444    18             17     0.104112     0.124055           39          2580             0    1129         6.83082         1.73428             432681           386709       0             3             0     9
rand-100-0.05-5   4     88    228  100   247            0.5                1                1               1800  200        1.08       1   32          88          43               1         1           1     1     62     1800     209.184           9.37e-07     121.368  1383  9.38896     2              1     0.114514     0.135538           39          2600             0    1205         6.61826         1.75519             428598           379341       0             3             0    10
 rand-100-0.1-1   5     99    492  100   495            0.5                1                1               1800  200        1.08       1   39          99          44               1         1           1     1    140     1800     262.768           1.52e-06     258.093  1155  198.124   125            120     0.146698     0.157367           43          2319             0    1154         3.04766        0.240901             381187           329630       0             4             0     1
