       instance    k      n        m  heu_timelimit  exact_timelimit  do_confirm_crit  confirm_timelimit  do_exact    ss  chroma_k_early  chroma_k  crit    edges  num_perturb  repl       time  time_confirm   time_color  calls_to_coloring  heu_mistakes  avg_perturb_str      ttb  itb  num_flips  num_bt  infeas  seed
      DSJC125.9   44    125     6961            0.5                1                1               1800         0   118               0         0     0     6196           39     0       1800          1800      1799.54               7123             0                1  318.031    8       7309     632       0     6
      DSJC125.9   44    125     6961            0.5                1                1               1800         0   118               0         0     0     6212           53     0       1800          1800      1799.54               7213             0         0.807692  278.463    5       7519     504       0     7
      DSJC125.9   44    125     6961            0.5                1                1               1800         0   119               0         0     0     6319           62     0       1800          1800      1799.54               7113             0          1.08197  57.9095    1       6978     532       0     8
      DSJC125.9   44    125     6961            0.5                1                1               1800         0   119               0         0     0     6323           41     0       1800          1800      1799.54               7145             0            0.975  250.745    3       7195     577       0     9
      DSJC125.9   44    125     6961            0.5                1                1               1800         0   119               0         0     0     6308           41     0       1800          1800      1799.54               7100             0            0.925  83.1377    1       7140     553       0    10
      DSJC250.1    6    250     3218            0.5                1                1               1800         0    56               0         1     1      323           29     0       1800      0.822566      1799.52               7748             0         0.678571  102.101    1       7727       0       0     1
      DSJC250.1    6    250     3218            0.5                1                1               1800         0    56               0         1     1      323           20     0       1800      0.959269      1799.44               7119             0          1.15789  102.075    1       7096       0       0     2
      DSJC250.1    6    250     3218            0.5                1                1               1800         0    56               0         1     1      323           25     0       1800      0.997967      1799.48               7459             0         0.958333  102.091    1       7495       0       0     3
      DSJC250.1    6    250     3218            0.5                1                1               1800         0    56               0         1     1      323           23     0       1800      0.995479      1799.48               7342             0          1.04545  102.086    1       7251       0       0     4
      DSJC250.1    6    250     3218            0.5                1                1               1800         0    56               0         1     1      323           23     0    1800.01      0.905012      1799.48               7324             0          1.36364  102.095    1       7406       0       0     5
      DSJC250.1    6    250     3218            0.5                1                1               1800         0    56               0         1     1      323           24     0       1800       1.06278      1799.48               7414             0          1.17391  102.121    1       7337       0       0     6
      DSJC250.1    6    250     3218            0.5                1                1               1800         0    56               0         1     1      323           23     0       1800      0.849275      1799.47               7322             0          1.22727  102.085    1       7395       0       0     7
      DSJC250.1    6    250     3218            0.5                1                1               1800         0    56               0         1     1      323           24     0       1800      0.924328      1799.48               7409             0         0.869565  102.172    1       7324       0       0     8
      DSJC250.1    6    250     3218            0.5                1                1               1800         0    56               0         1     1      323           23     0    1800.01       1.03558      1799.47               7322             0          1.27273  102.093    1       7404       0       0     9
      DSJC250.1    6    250     3218            0.5                1                1               1800         0    56               0         1     1      323           28     0       1800      0.836902      1799.51               7666             0         0.703704  102.099    1       7643       0       0    10
      DSJC250.5   26    250    15668            0.5                1                1               1800         0   191               0         0     0     9606           22     0       1800          1800      1799.03               5751             0         0.714286  188.838    1       5198     643       0     1
      DSJC250.5   26    250    15668            0.5                1                1               1800         0   192               0         0     0     9704           21     0    1800.01          1800      1799.04               5790             0             1.15  58.9512    1       5221     651       0     2
      DSJC250.5   26    250    15668            0.5                1                1               1800         0   191               0         0     0     9565           24     0    1800.01          1800      1799.02               5721             0         0.869565   566.45    5       5226     654       0     3
      DSJC250.5   26    250    15668            0.5                1                1               1800         0   191               0         0     0     9607           10     0    1800.01          1800      1799.06               5903             0         0.444444  138.615    1       5308     796       0     4
      DSJC250.5   26    250    15668            0.5                1                1               1800         0   192               0         0     0     9725           15     0       1800          1800      1799.04               5860             0         0.928571   32.168    1       4955     720       0     5
      DSJC250.5   26    250    15668            0.5                1                1               1800         0   192               0         0     0     9681           49     0    1800.01          1800      1799.01               5250             0           1.0625  1159.37   29       4714     274       0     6
      DSJC250.5   26    250    15668            0.5                1                1               1800         0   192               0         0     0     9667           25     0       1800          1800      1799.02               5705             0          1.16667  473.798   12       4708     621       0     7
      DSJC250.5   26    250    15668            0.5                1                1               1800         0   191               0         0     0     9597           33     0       1800          1800      1799.03               5726             0           0.8125  940.691   25       4923     580       0     8
      DSJC250.5   26    250    15668            0.5                1                1               1800         0   192               0         0     0     9695           18     0       1800          1800      1799.04               5744             0                1  136.618    1       5152     674       0     9
      DSJC250.5   26    250    15668            0.5                1                1               1800         0   190               0         0     0     9523           40     0    1800.01          1800      1799.02               5614             0          1.07692  130.282    1       5182     502       0    10
      DSJC250.9   72    250    27897            0.5                1                1               1800         0   231               0         0     0    23875            8     0    1800.01          1800      1798.63               5286             0         0.428571  948.851    4       4846     689       0     1
      DSJC250.9   72    250    27897            0.5                1                1               1800         0   230               0         0     0    23702           34     0    1800.02          1800      1798.67               5195             0          1.27273  953.123    9       4649     592       0     2
      DSJC250.9   72    250    27897            0.5                1                1               1800         0   231               0         0     0    23918           27     0    1800.02          1800      1798.64               5251             0                1  883.443    7       4377     624       0     3
      DSJC250.9   72    250    27897            0.5                1                1               1800         0   232               0         0     0    24149           17     0       1800          1800      1798.61               5329             0           1.3125  108.255    1       4964     668       0     4
      DSJC250.9   72    250    27897            0.5                1                1               1800         0   230               0         0     0    23713           13     0    1800.01          1800      1798.63               5302             0                1  1092.12    8       4929     636       0     5
      DSJC250.9   72    250    27897            0.5                1                1               1800         0   231               0         0     0    23927           13     0    1800.02          1800      1798.64               5263             0         0.833333  491.993    2       5012     651       0     6
      DSJC250.9   72    250    27897            0.5                1                1               1800         0   231               0         0     0    23914           17     0    1800.01          1800      1798.64               5262             0           0.6875  493.652    7       5011     660       0     7
      DSJC250.9   72    250    27897            0.5                1                1               1800         0   232               0         0     0    24145           21     0    1800.03          1800      1798.63               5305             0             0.65  167.444    1       4961     662       0     8
      DSJC250.9   72    250    27897            0.5                1                1               1800         0   231               0         0     0    23911           24     0    1800.02          1800      1798.63               5355             0         0.869565   858.84    4       5180     663       0     9
      DSJC250.9   72    250    27897            0.5                1                1               1800         0   231               0         0     0    23924           38     0    1800.01          1800      1798.64               5206             0         0.945946  1302.99   20       4569     591       0    10
      DSJC500.1    9    500    12458            0.5                1                1               1800         0   191               0         0     0     2562           12     0       1800          1800      1798.33               6040             0         0.818182  159.408    1       5374     586       0     1
      DSJC500.1    9    500    12458            0.5                1                1               1800         0   190               0         0     0     2514           16     0       1800          1800      1798.04               6158             0          1.13333  1338.34   14       5261     489       0     2
      DSJC500.1    9    500    12458            0.5                1                1               1800         0   191               0         0     0     2549           20     0       1800          1800      1797.63               5748             0         0.947368  220.814    1       4986     278       0     3
      DSJC500.1    9    500    12458            0.5                1                1               1800         0   192               0         0     0     2543           17     0       1800          1800      1797.72               5755             0             0.75  1075.47    9       5589     310       0     4
      DSJC500.1    9    500    12458            0.5                1                1               1800         0   191               0         0     0     2534           17     0       1800          1800      1797.86               5915             0           0.9375  263.951    1       5378     394       0     5
      DSJC500.1    9    500    12458            0.5                1                1               1800         0   192               0         0     0     2565            9     0       1800          1800      1798.16               6013             0            1.375  209.623    1       5751     471       0     6
      DSJC500.1    9    500    12458            0.5                1                1               1800         0   192               0         0     0     2580           26     0       1800          1800      1797.47               5770             0             0.96   166.83    1       6085     270       0     7
      DSJC500.1    9    500    12458            0.5                1                1               1800         0   192               0         0     0     2579           22     0       1800          1800      1797.63               5697             0           1.2381  167.448    1       5202     193       0     8
      DSJC500.1    9    500    12458            0.5                1                1               1800         0   191               0         0     0     2544           21     0       1800          1800      1797.77               5817             0              0.8  209.221    1       5143     327       0     9
      DSJC500.1    9    500    12458            0.5                1                1               1800         0   190               0         0     0     2523           19     0    1800.02          1800      1797.63               5737             0         0.888889  184.725    1       5367     281       0    10
      DSJC500.5   43    500    62624            0.5                1                1               1800         0   354               0         0     0    32906            9     0       1800          1800      1796.23               5747             0            0.875  230.211    1       4312     724       0     1
      DSJC500.5   43    500    62624            0.5                1                1               1800         0   354               0         0     0    32912           15     0    1800.03          1800      1796.15               5428             0         0.785714  334.379    1       4681     562       0     2
      DSJC500.5   43    500    62624            0.5                1                1               1800         0   354               0         0     0    32895           15     0    1800.01          1800      1796.17               5519             0         0.714286  154.062    1       4299     629       0     3
      DSJC500.5   43    500    62624            0.5                1                1               1800         0   354               0         0     0    32847           11     0    1800.07          1800      1796.32               5775             0              0.8  524.914    1       5275     749       0     4
      DSJC500.5   43    500    62624            0.5                1                1               1800         0   355               0         0     0    33093           16     0    1800.05          1800      1796.14               5335             0          1.06667  120.669    1       4652     516       0     5
      DSJC500.5   43    500    62624            0.5                1                1               1800         0   354               0         0     0    32854           10     0    1800.02          1800      1796.26               5822             0         0.555556  253.944    1       5797     777       0     6
      DSJC500.5   43    500    62624            0.5                1                1               1800         0   354               0         0     0    32888            8     0    1800.04          1800      1796.23               5824             0         0.857143  257.746    1       3913     748       0     7
      DSJC500.5   43    500    62624            0.5                1                1               1800         0   354               0         0     0    32921            7     0       1800          1800      1796.27               5783             0          1.16667  128.145    1       5170     771       0     8
      DSJC500.5   43    500    62624            0.5                1                1               1800         0   354               0         0     0    32878            8     0    1800.01          1800      1796.27               5710             0         0.571429  204.148    1       4138     709       0     9
      DSJC500.5   43    500    62624            0.5                1                1               1800         0   354               0         0     0    32936            7     0    1800.01          1800       1796.2               5793             0         0.333333  81.5221    1       5087     725       0    10
      DSJC500.9  123    500   112437            0.5                1                1               1800         0   426               0         0     0    82249            5     0    1800.02          1800      1795.38               4307             0             0.75  188.246    1       4052     603       0     1
      DSJC500.9  123    500   112437            0.5                1                1               1800         0   426               0         0     0    82224           27     0    1800.03          1800      1795.47               3936             0         0.923077  446.746    1       3680     349       0     2
      DSJC500.9  123    500   112437            0.5                1                1               1800         0   426               0         0     0    82246           14     0    1800.04          1800      1795.45               4165             0         0.692308  46.9406    1       2871     505       0     3
      DSJC500.9  123    500   112437            0.5                1                1               1800         0   426               0         0     0    82234           21     0    1800.02          1800      1794.84               3924             0             0.75  86.0711    1       3357     365       0     4
      DSJC500.9  123    500   112437            0.5                1                1               1800         0   425               0         0     0    81857            3     0    1800.01          1800      1795.37               4291             0              0.5  236.984    1       3777     638       0     5
      DSJC500.9  123    500   112437            0.5                1                1               1800         0   425               0         0     0    81854           23     0    1800.03          1800      1795.49               3967             0          1.09091  109.134    1       3294     326       0     6
      DSJC500.9  123    500   112437            0.5                1                1               1800         0   425               0         0     0    81846           13     0    1800.04          1800      1795.41               4223             0          1.33333  99.7903    1       2662     526       0     7
      DSJC500.9  123    500   112437            0.5                1                1               1800         0   425               0         0     0    81862            4     0    1800.05          1800      1795.39               4318             0                1   82.727    1       4006     662       0     8
      DSJC500.9  123    500   112437            0.5                1                1               1800         0   426               0         0     0    82249            7     0    1800.04          1800      1795.47               4304             0         0.833333  45.7198    1       4086     642       0     9
      DSJC500.9  123    500   112437            0.5                1                1               1800         0   425               0         0     0    81855           11     0       1800          1800      1795.43               4309             0              0.6  84.4606    1       4216     654       0    10
      DSJR500.1   12    500     3555            0.5                1                1               1800         0    12               0         1     1       66           11     0    1800.01     0.0147428      1798.24               3579             0              1.1  246.518    1       6993       0       0     1
      DSJR500.1   12    500     3555            0.5                1                1               1800         0    12               0         1     1       66            9     0       1800     0.0148333      1798.21               3578             0            1.125  246.552    1       6917       0       0     2
      DSJR500.1   12    500     3555            0.5                1                1               1800         0    12               0         1     1       66            8     0    1800.01     0.0151574      1798.22               3578             0          1.28571  246.471    1       6881       0       0     3
      DSJR500.1   12    500     3555            0.5                1                1               1800         0    12               0         1     1       66            9     0    1800.01     0.0150868      1797.42               3578             0                1  246.568    1       6914       0       0     4
      DSJR500.1   12    500     3555            0.5                1                1               1800         0    12               0         1     1       66           16     0       1800     0.0149249      1798.31               3579             0         0.533333  246.504    1       7166       0       0     5
      DSJR500.1   12    500     3555            0.5                1                1               1800         0    12               0         1     1       66            9     0       1800     0.0151672      1798.22               3579             0            1.125  246.482    1       6917       0       0     6
      DSJR500.1   12    500     3555            0.5                1                1               1800         0    12               0         1     1       66           16     0    1800.01     0.0149264      1798.32               3579             0         0.733333  246.522    1       7171       0       0     7
      DSJR500.1   12    500     3555            0.5                1                1               1800         0    12               0         1     1       66           11     0       1800     0.0150555      1798.23               3579             0              1.1  246.462    1       6991       0       0     8
      DSJR500.1   12    500     3555            0.5                1                1               1800         0    12               0         1     1       66           11     0    1800.01     0.0147045      1798.25               3579             0              0.9  246.434    1       6989       0       0     9
      DSJR500.1   12    500     3555            0.5                1                1               1800         0    12               0         1     1       66           12     0       1800     0.0149101      1798.25               3579             0         0.636364  246.493    1       7019       0       0    10
     DSJR500.1c   85    500   121275            0.5                1                1               1800         0   340               0         0     0    56059           13     0    1800.03    0.00873354      1794.36               6847             0         0.916667   1736.1   13       6082    1085       0     1
     DSJR500.1c   85    500   121275            0.5                1                1               1800         0   337               0         0     0    55133           12     0       1800       1.14498      1794.65               6708             0         0.727273  1073.57    9       6312    1079       0     2
     DSJR500.1c   85    500   121275            0.5                1                1               1800         0   376               0         0     0    68688            6     0    1800.04       27.1363      1793.97               6830             0              1.2  432.157    1       6013    1168       0     3
     DSJR500.1c   85    500   121275            0.5                1                1               1800         0   300               0         0     0    43729           10     0    1800.01       2.07747      1794.42               7545             0         0.888889  1767.28   10       7576    1220       0     4
     DSJR500.1c   85    500   121275            0.5                1                1               1800         0   360               0         0     0    62966           24     0    1800.01     0.0114361      1793.71               7006             0         0.913043  1762.09   24       5052     991       0     5
     DSJR500.1c   85    500   121275            0.5                1                1               1800         0   328               0         0     0    52145            6     0    1800.01     0.0472069      1794.25               7058             0                1  1580.43    6       5595    1126       0     6
     DSJR500.1c   85    500   121275            0.5                1                1               1800         0   361               0         0     0    63276           17     0    1800.02       175.269      1793.52               7259             0             1.25  1790.45   17       7082    1055       0     7
     DSJR500.1c   85    500   121275            0.5                1                1               1800         0   323               0         0     0    50630           25     0    1800.03    0.00725224      1794.08               7217             0             1.25  1549.45   13       6891     898       0     8
     DSJR500.1c   85    500   121275            0.5                1                1               1800         0   332               0         0     0    53477           15     0    1800.01        255.73      1794.03               7281             0         0.857143   1533.1   15       6333    1163       0     9
     DSJR500.1c   85    500   121275            0.5                1                1               1800         0   325               0         0     0    51314           14     0    1800.02       261.079      1794.68               7259             0         0.846154  1743.24   14       6146    1061       0    10
      DSJR500.5  122    500    58862            0.5                1                1               1800         0   224               0         0     0    20714            8     0    1800.02          1800      1797.65               5704             0          1.42857  156.349    1       5682     861       0     1
      DSJR500.5  122    500    58862            0.5                1                1               1800         0   221               0         0     0    20279           11     0    1800.01          1800      1797.68               5506             0              0.7  1500.18   10       5714     573       0     2
      DSJR500.5  122    500    58862            0.5                1                1               1800         0   222               0         0     0    20368           13     0       1800          1800      1797.03               5558             0         0.833333  159.739    1       5725     584       0     3
      DSJR500.5  122    500    58862            0.5                1                1               1800         0   225               0         0     0    20820           16     0    1800.02          1800      1797.77               5823             0              0.8  927.071    6       6549     767       0     4
      DSJR500.5  122    500    58862            0.5                1                1               1800         0   224               0         0     0    20387           15     0       1800          1800      1797.45               5858             0          1.21429  1747.42   15       5691     636       0     5
      DSJR500.5  122    500    58862            0.5                1                1               1800         0   223               0         0     0    20595           14     0    1800.02          1800      1797.69               5749             0         0.769231  449.046    2       6552     729       0     6
      DSJR500.5  122    500    58862            0.5                1                1               1800         0   228               0         0     0    21320           21     0    1800.06    0.00612088      1797.05               5746             0             0.95   149.83    1       5998     885       0     7
      DSJR500.5  122    500    58862            0.5                1                1               1800         0   221               0         0     0    20165           12     0    1800.02          1800      1797.29               5707             0          1.09091  736.003    3       5857     407       0     8
      DSJR500.5  122    500    58862            0.5                1                1               1800         0   226               0         0     0    21016           16     0    1800.02          1800      1797.38               5562             0         0.866667  149.929    1       5781     585       0     9
      DSJR500.5  122    500    58862            0.5                1                1               1800         0   223               0         0     0    20478           10     0    1800.02          1800       1797.8               5613             0         0.888889  429.207    2       7163     900       0    10
     fpsol2.i.2   30    451     8691            0.5                1                1               1800         0    30               0         1     1      435           11     0    1800.01     0.0316466      1798.56               3546             0              0.8  214.708    1       6998       0       0     1
     fpsol2.i.2   30    451     8691            0.5                1                1               1800         0    30               0         1     1      435           13     0    1800.01     0.0319902      1798.63               3545             0             0.75  215.027    1       7181       0       0     2
     fpsol2.i.2   30    451     8691            0.5                1                1               1800         0    30               0         1     1      435           13     0       1800     0.0318318      1798.62               3548             0         0.666667  214.674    1       6426       0       0     3
     fpsol2.i.2   30    451     8691            0.5                1                1               1800         0    30               0         1     1      435           13     0       1800     0.0320845      1798.62               3548             0         0.833333  214.627    1       6432       0       0     4
     fpsol2.i.2   30    451     8691            0.5                1                1               1800         0    30               0         1     1      435           11     0    1800.01     0.0326687      1798.57               3544             0              1.5  214.967    1       7019       0       0     5
     fpsol2.i.2   30    451     8691            0.5                1                1               1800         0    30               0         1     1      435           14     0       1800     0.0319257      1798.61               3547             0         0.615385  214.634    1       6516       0       0     6
     fpsol2.i.2   30    451     8691            0.5                1                1               1800         0    30               0         1     1      435           11     0    1800.02     0.0317701      1798.58               3545             0              0.9  214.757    1       7001       0       0     7
     fpsol2.i.2   30    451     8691            0.5                1                1               1800         0    30               0         1     1      435           12     0       1800      0.031861       1798.6               3548             0          1.18182  214.526    1       6349       0       0     8
     fpsol2.i.2   30    451     8691            0.5                1                1               1800         0    30               0         1     1      435           13     0       1800     0.0321266      1798.62               3547             0         0.916667  215.002    1       7183       0       0     9
     fpsol2.i.2   30    451     8691            0.5                1                1               1800         0    30               0         1     1      435           12     0       1800     0.0321155      1798.62               3548             0          1.18182  214.745    1       6351       0       0    10
     fpsol2.i.3   30    425     8688            0.5                1                1               1800         0    30               0         1     1      435           19     0       1800     0.0323476      1798.85               3554             0         0.555556  201.191    1       6945       0       0     1
     fpsol2.i.3   30    425     8688            0.5                1                1               1800         0    30               0         1     1      435           10     0       1800     0.0319863      1798.73               3549             0         0.888889   201.32    1       6492       0       0     2
     fpsol2.i.3   30    425     8688            0.5                1                1               1800         0    30               0         1     1      435           10     0       1800     0.0317533      1798.73               3549             0          1.66667  201.215    1       6511       0       0     3
     fpsol2.i.3   30    425     8688            0.5                1                1               1800         0    30               0         1     1      435           13     0       1800     0.0317789      1798.74               3549             0             0.75  201.276    1       6765       0       0     4
     fpsol2.i.3   30    425     8688            0.5                1                1               1800         0    30               0         1     1      435           15     0    1800.01     0.0316425      1798.76               3551             0         0.785714  201.331    1       6949       0       0     5
     fpsol2.i.3   30    425     8688            0.5                1                1               1800         0    30               0         1     1      435           12     0       1800     0.0316956      1798.73               3550             0                1  201.191    1       6681       0       0     6
     fpsol2.i.3   30    425     8688            0.5                1                1               1800         0    30               0         1     1      435           12     0       1800     0.0316593      1798.01               3548             0          1.27273  201.309    1       6686       0       0     7
     fpsol2.i.3   30    425     8688            0.5                1                1               1800         0    30               0         1     1      435           14     0       1800     0.0317056      1798.74               3551             0         0.846154   201.13    1       6861       0       0     8
     fpsol2.i.3   30    425     8688            0.5                1                1               1800         0    30               0         1     1      435           11     0       1800     0.0319421      1798.73               3550             0              1.4  201.338    1       6598       0       0     9
     fpsol2.i.3   30    425     8688            0.5                1                1               1800         0    30               0         1     1      435           12     0    1800.01     0.0316384      1798.74               3549             0          1.09091  201.392    1       6684       0       0    10
     fpsol2.i.1   65    496    11654            0.5                1                1               1800         0    65               0         1     1     2080           12     0    1800.01     0.0699148      1798.13               3533             0         0.909091  221.063    1       6970       0       0     1
     fpsol2.i.1   65    496    11654            0.5                1                1               1800         0    65               0         1     1     2080           11     0       1800     0.0704045      1798.11               3532             0              1.2  220.828    1       6783       0       0     2
     fpsol2.i.1   65    496    11654            0.5                1                1               1800         0    65               0         1     1     2080           10     0    1800.01     0.0726969      1798.08               3531             0         0.888889  220.799    1       6576       0       0     3
     fpsol2.i.1   65    496    11654            0.5                1                1               1800         0    65               0         1     1     2080           10     0    1800.01     0.0707964      1798.09               3531             0          1.11111  221.037    1       6580       0       0     4
     fpsol2.i.1   65    496    11654            0.5                1                1               1800         0    65               0         1     1     2080            8     0       1800     0.0720177      1798.08               3532             0            1.125  220.747    1       6189       0       0     5
     fpsol2.i.1   65    496    11654            0.5                1                1               1800         0    65               0         1     1     2080           10     0    1800.01     0.0734425      1798.09               3529             0          1.11111  221.012    1       6580       0       0     6
     fpsol2.i.1   65    496    11654            0.5                1                1               1800         0    65               0         1     1     2080            8     0       1800     0.0741316      1798.07               3530             0          1.42857  220.955    1       6190       0       0     7
     fpsol2.i.1   65    496    11654            0.5                1                1               1800         0    65               0         1     1     2080           14     0       1800     0.0714628      1798.28               3537             0         0.846154   220.93    1       7001       0       0     8
     fpsol2.i.1   65    496    11654            0.5                1                1               1800         0    65               0         1     1     2080           10     0       1800     0.0738305      1798.09               3531             0                1  220.906    1       6577       0       0     9
     fpsol2.i.1   65    496    11654            0.5                1                1               1800         0    65               0         1     1     2080           12     0       1800     0.0760742      1797.09               3532             0                1  221.065    1       6973       0       0    10
       games120    9    120      638            0.5                1                1               1800         0     9               0         1     1       36           42     0       1800     0.0130408       1799.9               3598             0         0.926829  56.5474    1       7087       0       0     1
       games120    9    120      638            0.5                1                1               1800         0     9               0         1     1       36           44     0       1800     0.0127244       1799.9               3598             0         0.976744  56.5456    1       7151       0       0     2
       games120    9    120      638            0.5                1                1               1800         0     9               0         1     1       36           39     0       1800      0.012866       1799.9               3598             0         0.947368  56.5418    1       7000       0       0     3
       games120    9    120      638            0.5                1                1               1800         0     9               0         1     1       36           40     0       1800     0.0127602       1799.9               3598             0                1  56.5421    1       7036       0       0     4
       games120    9    120      638            0.5                1                1               1800         0     9               0         1     1       36           51     0       1800     0.0126419       1799.9               3598             0             0.76  56.5422    1       7135       0       0     5
       games120    9    120      638            0.5                1                1               1800         0     9               0         1     1       36           37     0       1800     0.0125544      1799.89               3598             0          1.13889  56.5468    1       7154       0       0     6
       games120    9    120      638            0.5                1                1               1800         0     9               0         1     1       36           43     0       1800     0.0124089       1799.9               3598             0         0.833333  56.5409    1       7105       0       0     7
       games120    9    120      638            0.5                1                1               1800         0     9               0         1     1       36           37     0       1800     0.0122305       1799.9               3597             0          1.02778    56.55    1       7144       0       0     8
       games120    9    120      638            0.5                1                1               1800         0     9               0         1     1       36           37     0       1800     0.0123696       1799.9               3598             0          1.08333  56.5394    1       7150       0       0     9
       games120    9    120      638            0.5                1                1               1800         0     9               0         1     1       36           40     0       1800      0.012093       1799.9               3598             0          1.02564  56.5479    1       7039       0       0    10
          homer   13    561     1629            0.5                1                1               1800         0    13               0         1     1       78           10     0       1800     0.0157274      1797.68               3586             0         0.777778  276.013    1       6738       0       0     1
          homer   13    561     1629            0.5                1                1               1800         0    13               0         1     1       78            8     0       1800     0.0154932      1797.66               3586             0         0.857143  276.038    1       6657       0       0     2
          homer   13    561     1629            0.5                1                1               1800         0    13               0         1     1       78           11     0       1800     0.0155283       1797.7               3587             0              0.8   275.96    1       6778       0       0     3
          homer   13    561     1629            0.5                1                1               1800         0    13               0         1     1       78           12     0       1800     0.0154573       1797.7               3587             0         0.818182  275.998    1       6822       0       0     4
          homer   13    561     1629            0.5                1                1               1800         0    13               0         1     1       78           11     0       1800     0.0155041      1797.69               3587             0                1   275.97    1       6786       0       0     5
          homer   13    561     1629            0.5                1                1               1800         0    13               0         1     1       78            9     0       1800     0.0155497      1797.67               3587             0            1.375  275.977    1       6709       0       0     6
          homer   13    561     1629            0.5                1                1               1800         0    13               0         1     1       78            9     0       1800     0.0155644      1797.68               3587             0                1  276.003    1       6702       0       0     7
          homer   13    561     1629            0.5                1                1               1800         0    13               0         1     1       78            7     0       1800     0.0155237      1797.67               3587             0          1.16667   276.05    1       6619       0       0     8
