
       instance    k  n_red    m_red      n        m  heu_timelimit  exact_timelimit  do_confirm_crit  confirm_timelimit    R  reltg_size  do_heu    ss  ss_gen_1st  ss_fin_1st  chroma_k_early  chroma_k  crit_early  crit    edges           time        time_pp  time_confirm_chroma  time_confirm_crit               time_color  iter            ttb  itb  max_iter_diff            ss_fin_avg            ss_gen_avg  ss_gen_best  num_size_att  heu_mistakes  num_pp  avg_pp_reduced  avg_pp_skipped  calls_to_coloring  num_gen_subsets  infeas  clique_start  color_not_ok  seed
 1-Insertions_4    5     67      232     67      232            0.5                1                1                300  200        1.08       1    67          67          67               1         1           0     1      232   12.295714983              0             2.71e-07        2.603641188        2.076817084999994     1              0    0              0                     0                     0           67            11             0       0              NA              NA               2200             2200       0             2             0     4
 1-Insertions_4    5     67      232     67      232            0.5                1                1                300  200        1.08       1    67          67          67               1         1           0     1      232   13.753668517              0              5.4e-08        2.627610916        4.326678109999996     1              0    0              0                     0                     0           67            11             0       0              NA              NA               2200             2200       0             2             0     5
 1-Insertions_4    5     67      232     67      232            0.5                1                1                300  200        1.08       1    67          67          67               1         1           0     1      232   12.632592646              0              6.1e-08        2.930165263               3.25322235     1              0    0              0                     0                     0           67            11             0       0              NA              NA               2200             2200       0             2             0     6
 1-Insertions_4    5     67      232     67      232            0.5                1                1                300  200        1.08       1    67          67          67               1         1           0     1      232    9.607940876              0                6e-08        3.058347138        2.731508844999996     1              0    0              0                     0                     0           67            11             0       0              NA              NA               2200             2200       0             2             0     7
 1-Insertions_4    5     67      232     67      232            0.5                1                1                300  200        1.08       1    67          67          67               1         1           0     1      232   11.247391384              0              5.4e-08        1.114598648              3.465036209     1              0    0              0                     0                     0           67            11             0       0              NA              NA               2200             2200       0             2             0     8
 1-Insertions_4    5     67      232     67      232            0.5                1                1                300  200        1.08       1    67          67          67               1         1           0     1      232    8.856207891              0              8.7e-08        3.943766262        1.198700837000001     1              0    0              0                     0                     0           67            11             0       0              NA              NA               2200             2200       0             2             0     9
 1-Insertions_4    5     67      232     67      232            0.5                1                1                300  200        1.08       1    67          67          67               1         1           0     1      232   12.467860453              0                6e-08        2.656723901        4.041397097000004     1              0    0              0                     0                     0           67            11             0       0              NA              NA               2200             2200       0             2             0    10
 1-Insertions_5    6    202     1227    202     1227            0.5                1                1                300  200        1.08       1   195         202         195               0         0           1     1     1191   16.298140995    0.399287321        300.000327877            4.8e-08        6.440700682999989     2   16.298077153    1              1   0.07825040128410915   0.07825040128410915          195            14             0       1               0               6               2681             2492       0             2             0     1
 1-Insertions_5    6    202     1227    202     1227            0.5                1                1                300  200        1.08       1   196         202         196               0         0           1     1     1197   17.098448995    0.416144319        300.000386946            7.7e-08        5.931440870000017     2   17.098419959    1              1   0.07475209763539283   0.07475209763539283          196            14             0       1               0               4               2814             2622       0             2             0     2
 1-Insertions_5    6    202     1227    202     1227            0.5                1                1                300  200        1.08       1   196         202         196               0         0           1     1     1197   16.486735791    0.456970367        300.000275441            5.7e-08        5.877296913000009     2   16.486712413    1              1   0.07532667179093006   0.07532667179093006          196            14             0       1               0               6               2792             2602       0             2             0     3
 1-Insertions_5    6    202     1227    202     1227            0.5                1                1                300  200        1.08       1   196         202         196               0         0           1     1     1197   16.008210689     0.43233255        300.000408584            7.8e-08        5.100936322999928     2   16.008181216    1              1    0.0782435129740519    0.0782435129740519          196            14             0       1               0               4               2697             2505       0             2             0     4
 1-Insertions_5    6    202     1227    202     1227            0.5                1                1                300  200        1.08       1   196         202         196               0         0           1     1     1197   15.365211171    0.399872776        300.000595189            6.8e-08        5.545642477999991     2   15.365185129    1              1   0.07373965387509406   0.07373965387509406          196            14             0       1               0               4               2850             2658       0             2             0     5
 1-Insertions_5    6    202     1227    202     1227            0.5                1                1                300  200        1.08       1   193         202         193               0         0           1     1     1180   13.558745712    0.352791772        300.000344224            9.5e-08        4.142508661000022     2   13.558722937    1              1   0.07193440178904212   0.07193440178904212          193            14             0       1               0               6               2870             2683       0             2             0     6
 1-Insertions_5    6    202     1227    202     1227            0.5                1                1                300  200        1.08       1   196         202         196               0         0           1     1     1197   12.199562226    0.396166711         300.00059711           1.38e-07        4.882545735999997     2   12.199538672    1              1    0.0766223612197029    0.0766223612197029          196            14             0       1               0               4               2750             2558       0             2             0     7
 1-Insertions_5    6    202     1227    202     1227            0.5                1                1                300  200        1.08       1   197         202         198               0         0           0     0     1201   10.099489349    1.194125362        300.000433004            6.5e-08        5.299110099000018     2   10.037953399    1              1   0.08187863674147963   0.08229426433915212          198            14             0       1               1               4               2600             2406       0             2             0     8
 1-Insertions_5    6    202     1227    202     1227            0.5                1                1                300  200        1.08       1   195         202         195               0         0           1     1     1191   15.894133988    0.390677952        300.000308108            6.1e-08        5.206417815000009     2   15.894105664    1              1   0.07632093933463796   0.07632093933463796          195            14             0       1               0               4               2746             2555       0             2             0     9
 1-Insertions_5    6    202     1227    202     1227            0.5                1                1                300  200        1.08       1   195         202         195               0         0           1     1     1191    16.15612947    0.353223803        300.000362958            5.6e-08        5.318847425999991     2   16.156100711    1              1    0.0746840291076216    0.0746840291076216          195            14             0       1               0               5               2801             2611       0             2             0    10
 1-Insertions_6    7    607     6337    607     6337            0.5                1                1                300  200        1.08       1   583         607         583               0         0           1     1     6173   60.689413317   11.539158136        300.000885235            6.9e-08        36.18454654899995     2   60.689293327    1              1   0.18032786885245902   0.18032786885245902          583            18             0       1               0               6               3810             3233       0             2             0     1
 1-Insertions_6    7    607     6337    607     6337            0.5                1                1                300  200        1.08       1   585         607         585               0         0           1     1     6189   63.472147417   12.303898744        300.001044891            6.2e-08        39.74817926200001     2   63.472056969    1              1    0.1749401913875598    0.1749401913875598          585            18             0       1               0               6               3923             3344       0             2             0     2
 1-Insertions_6    7    607     6337    607     6337            0.5                1                1                300  200        1.08       1   573         607         573               0         0           1     1     6093   58.138594827    9.887216713        300.000869458            5.5e-08        33.04598543899999     2   58.138482449    1              1   0.15668580803937654   0.15668580803937654          573            19             0       1               0               7               4223             3657       0             2             0     3
 1-Insertions_6    7    607     6337    607     6337            0.5                1                1                300  200        1.08       1   584         607         584               0         0           1     1     6181   58.871607523   12.061322255        300.000709279            5.5e-08       36.600601809999944     2    58.87150207    1              1   0.17963703475853585   0.17963703475853585          584            18             0       1               0               6               3829             3251       0             2             0     4
 1-Insertions_6    7    607     6337    607     6337            0.5                1                1                300  200        1.08       1   577         607         577               0         0           1     1     6125   47.323529265    9.714787259        300.000901108            1.1e-07             31.399344821     2   47.323425749    1              1   0.18087774294670847   0.18087774294670847          577            18             0       1               0               5               3762             3190       0             2             0     5
 1-Insertions_6    7    607     6337    607     6337            0.5                1                1                300  200        1.08       1   585         607         586               0         0           0     0     6183   55.094076644   14.672025506         300.00098223            5.7e-08        36.86254420099999     2   50.443760102    1              1   0.18810289389067525   0.18842443729903538          586            18             0       1               1               5               3691             3110       0             2             0     6
 1-Insertions_6    7    607     6337    607     6337            0.5                1                1                300  200        1.08       1   583         607         583               0         0           1     1     6173   49.583080441    11.70516936        300.000942185            5.3e-08        32.09016967700006     2   49.582857342    1              1   0.19095971175892565   0.19095971175892565          583            18             0       1               0               4               3632             3053       0             2             0     7
 1-Insertions_6    7    607     6337    607     6337            0.5                1                1                300  200        1.08       1   584         607         584               0         0           1     1     6181   53.031012603   12.483949649        300.000911401            5.7e-08        33.21856855599992     2   53.030881393    1              1   0.18705957719410635   0.18705957719410635          584            18             0       1               0               7               3699             3122       0             2             0     8
 1-Insertions_6    7    607     6337    607     6337            0.5                1                1                300  200        1.08       1   581         607         581               0         0           1     1     6157   57.260666268   11.139039781        300.000850656            6.5e-08       36.032194301000004     2   57.260555672    1              1   0.17384799521244765   0.17384799521244765          581            18             0       1               0               5               3918             3342       0             2             0     9
 1-Insertions_6    7    607     6337    607     6337            0.5                1                1                300  200        1.08       1   583         607         584               0         0           0     0     6167   54.839856008   12.152403915        300.000943177              6e-08        35.70213229900003     2   50.691622584    1              1   0.18316054037071944    0.1834747093936538          584            18             0       1               1               3               3764             3183       0             2             0    10
    2-FullIns_3    5     52      201     52      201            0.5                1                1                300  200        1.08       1     9          52          10               1         1           1     1       22    3.534735646    0.012792861                6e-08            7.8e-08               0.04639896     2    3.534730907    1              1   0.01487603305785124   0.01652892561983471           10             4             0       1               1               5                610              605       0             4             0     1
    2-FullIns_3    5     52      201     52      201            0.5                1                1                300  200        1.08       1     9          52          10               1         1           1     1       22    2.888903714    0.010429617              6.2e-08            7.4e-08     0.030786004999999995     2    2.888900184    1              1  0.014729950900163666  0.016366612111292964           10             4             0       1               1               5                616              611       0             4             0     2
    2-FullIns_3    5     52      201     52      201            0.5                1                1                300  200        1.08       1     9          52          10               1         1           1     1       22    2.678899662    0.005556554             1.23e-07            6.6e-08     0.025994991000000023     2    2.678896527    1              1  0.014446227929373997  0.016051364365971106           10             4             0       1               1               5                628              623       0             4             0     3
