       instance    k  n_red    m_red      n        m  heu_timelimit  exact_timelimit  do_confirm_crit  confirm_timelimit    R  reltg_size  do_heu    ss  ss_gen_1st  ss_fin_1st  chroma_k_early  chroma_k  crit_early  crit    edges           time             time_pp  time_confirm_chroma  time_confirm_crit               time_color  iter            ttb  itb  max_iter_diff            ss_fin_avg            ss_gen_avg  ss_gen_best  num_size_att  heu_mistakes  num_pp        avg_pp_reduced        avg_pp_skipped  calls_to_coloring  num_gen_subsets  infeas  clique_start  color_not_ok  seed
       miles250    8     13       60    128      387            0.5                1                1                300  200        1.08       1     8           0           0               1         1           1     1       28    0.000394694                   0                6e-08           1.35e-07  -1.9499999999999999e-07     0              0    0              0                    NA                    NA           13             0             0       0                    NA                    NA                  0                0       0             8             0     2
       miles250    8     13       60    128      387            0.5                1                1                300  200        1.08       1     8           0           0               1         1           1     1       28    0.000776269                   0             1.12e-07           1.61e-07  -2.7299999999999997e-07     0              0    0              0                    NA                    NA           13             0             0       0                    NA                    NA                  0                0       0             8             0     3
       miles250    8     13       60    128      387            0.5                1                1                300  200        1.08       1     8           0           0               1         1           1     1       28    0.000688169                   0             1.17e-07           1.49e-07  -2.6599999999999997e-07     0              0    0              0                    NA                    NA           13             0             0       0                    NA                    NA                  0                0       0             8             0     4
       miles250    8     13       60    128      387            0.5                1                1                300  200        1.08       1     8           0           0               1         1           1     1       28    0.000312609                   0                6e-08            9.9e-08  -1.5899999999999998e-07     0              0    0              0                    NA                    NA           13             0             0       0                    NA                    NA                  0                0       0             8             0     5
       miles250    8     13       60    128      387            0.5                1                1                300  200        1.08       1     8           0           0               1         1           1     1       28    0.000310798                   0              5.8e-08            8.7e-08                -1.45e-07     0              0    0              0                    NA                    NA           13             0             0       0                    NA                    NA                  0                0       0             8             0     6
       miles250    8     13       60    128      387            0.5                1                1                300  200        1.08       1     8           0           0               1         1           1     1       28    0.000638102                   0              7.8e-08           1.12e-07  -1.8999999999999998e-07     0              0    0              0                    NA                    NA           13             0             0       0                    NA                    NA                  0                0       0             8             0     7
       miles250    8     13       60    128      387            0.5                1                1                300  200        1.08       1     8           0           0               1         1           1     1       28    0.000396246                   0              7.6e-08           1.05e-07                -1.81e-07     0              0    0              0                    NA                    NA           13             0             0       0                    NA                    NA                  0                0       0             8             0     8
       miles250    8     13       60    128      387            0.5                1                1                300  200        1.08       1     8           0           0               1         1           1     1       28    0.000544305                   0              8.4e-08            1.2e-07  -2.0399999999999997e-07     0              0    0              0                    NA                    NA           13             0             0       0                    NA                    NA                  0                0       0             8             0     9
       miles250    8     13       60    128      387            0.5                1                1                300  200        1.08       1     8           0           0               1         1           1     1       28    0.000538616                   0              8.8e-08           1.05e-07                -1.93e-07     0              0    0              0                    NA                    NA           13             0             0       0                    NA                    NA                  0                0       0             8             0    10
       miles500   20     25      285    128     1170            0.5                1                1                300  200        1.08       1    20           0           0               1         1           1     1      190    0.000507691                   0              7.3e-08            8.9e-08                -1.62e-07     0              0    0              0                    NA                    NA           25             0             0       0                    NA                    NA                  0                0       0            20             0     1
       miles500   20     25      285    128     1170            0.5                1                1                300  200        1.08       1    20           0           0               1         1           1     1      190    0.000418546                   0                7e-08            7.7e-08                -1.47e-07     0              0    0              0                    NA                    NA           25             0             0       0                    NA                    NA                  0                0       0            20             0     2
       miles500   20     25      285    128     1170            0.5                1                1                300  200        1.08       1    20           0           0               1         1           1     1      190    0.000508714                   0              9.3e-08           1.26e-07                -2.19e-07     0              0    0              0                    NA                    NA           25             0             0       0                    NA                    NA                  0                0       0            20             0     3
       miles500   20     25      285    128     1170            0.5                1                1                300  200        1.08       1    20           0           0               1         1           1     1      190    0.000534044                   0              7.6e-08            8.7e-08  -1.6300000000000002e-07     0              0    0              0                    NA                    NA           25             0             0       0                    NA                    NA                  0                0       0            20             0     4
       miles500   20     25      285    128     1170            0.5                1                1                300  200        1.08       1    20           0           0               1         1           1     1      190    0.000737327                   0              6.3e-08            9.8e-08                -1.61e-07     0              0    0              0                    NA                    NA           25             0             0       0                    NA                    NA                  0                0       0            20             0     5
       miles500   20     25      285    128     1170            0.5                1                1                300  200        1.08       1    20           0           0               1         1           1     1      190    0.000419432                   0              7.9e-08            9.9e-08                -1.78e-07     0              0    0              0                    NA                    NA           25             0             0       0                    NA                    NA                  0                0       0            20             0     6
       miles500   20     25      285    128     1170            0.5                1                1                300  200        1.08       1    20           0           0               1         1           1     1      190    0.000544083                   0             3.06e-07            9.7e-08                -4.03e-07     0              0    0              0                    NA                    NA           25             0             0       0                    NA                    NA                  0                0       0            20             0     7
       miles500   20     25      285    128     1170            0.5                1                1                300  200        1.08       1    20           0           0               1         1           1     1      190    0.000440795                   0              6.9e-08           1.04e-07                -1.73e-07     0              0    0              0                    NA                    NA           25             0             0       0                    NA                    NA                  0                0       0            20             0     8
       miles500   20     25      285    128     1170            0.5                1                1                300  200        1.08       1    20           0           0               1         1           1     1      190    0.000665047                   0                1e-07           1.39e-07  -2.3899999999999996e-07     0              0    0              0                    NA                    NA           25             0             0       0                    NA                    NA                  0                0       0            20             0     9
       miles500   20     25      285    128     1170            0.5                1                1                300  200        1.08       1    20           0           0               1         1           1     1      190    0.000412385                   0              6.5e-08            9.3e-08                -1.58e-07     0              0    0              0                    NA                    NA           25             0             0       0                    NA                    NA                  0                0       0            20             0    10
       miles750   31     39      707    128     2113            0.5                1                1                300  200        1.08       1    31           0           0               1         1           1     1      465    0.000580703                   0              6.9e-08           1.04e-07                -1.73e-07     0              0    0              0                    NA                    NA           39             0             0       0                    NA                    NA                  0                0       0            31             0     1
       miles750   31     39      707    128     2113            0.5                1                1                300  200        1.08       1    31           0           0               1         1           1     1      465    0.000493446                   0              5.9e-08            8.3e-08                -1.42e-07     0              0    0              0                    NA                    NA           39             0             0       0                    NA                    NA                  0                0       0            31             0     2
       miles750   31     39      707    128     2113            0.5                1                1                300  200        1.08       1    31           0           0               1         1           1     1      465    0.000675624                   0              7.3e-08            9.3e-08                -1.66e-07     0              0    0              0                    NA                    NA           39             0             0       0                    NA                    NA                  0                0       0            31             0     3
       miles750   31     39      707    128     2113            0.5                1                1                300  200        1.08       1    31           0           0               1         1           1     1      465    0.000693952                   0                6e-08            7.9e-08  -1.3900000000000001e-07     0              0    0              0                    NA                    NA           39             0             0       0                    NA                    NA                  0                0       0            31             0     4
       miles750   31     39      707    128     2113            0.5                1                1                300  200        1.08       1    31           0           0               1         1           1     1      465    0.000615875                   0              6.8e-08            7.2e-08  -1.3999999999999998e-07     0              0    0              0                    NA                    NA           39             0             0       0                    NA                    NA                  0                0       0            31             0     5
       miles750   31     39      707    128     2113            0.5                1                1                300  200        1.08       1    31           0           0               1         1           1     1      465    0.000598613                   0              6.5e-08            8.2e-08                -1.47e-07     0              0    0              0                    NA                    NA           39             0             0       0                    NA                    NA                  0                0       0            31             0     6
       miles750   31     39      707    128     2113            0.5                1                1                300  200        1.08       1    31           0           0               1         1           1     1      465    0.000496357                   0              5.3e-08            6.1e-08                -1.14e-07     0              0    0              0                    NA                    NA           39             0             0       0                    NA                    NA                  0                0       0            31             0     7
       miles750   31     39      707    128     2113            0.5                1                1                300  200        1.08       1    31           0           0               1         1           1     1      465    0.000481895                   0                6e-08            8.3e-08                -1.43e-07     0              0    0              0                    NA                    NA           39             0             0       0                    NA                    NA                  0                0       0            31             0     8
       miles750   31     39      707    128     2113            0.5                1                1                300  200        1.08       1    31           0           0               1         1           1     1      465    0.000670429                   0              8.3e-08           1.12e-07  -1.9499999999999999e-07     0              0    0              0                    NA                    NA           39             0             0       0                    NA                    NA                  0                0       0            31             0     9
       miles750   31     39      707    128     2113            0.5                1                1                300  200        1.08       1    31           0           0               1         1           1     1      465    0.000622885                   0              6.8e-08            8.5e-08                -1.53e-07     0              0    0              0                    NA                    NA           39             0             0       0                    NA                    NA                  0                0       0            31             0    10
       mug100_1    4    100      166    100      166            0.5                1                1                300  200        1.08       1   100         100         100               1         1           0     1      166   13.082202627                   0              5.9e-08        47.96097464        2.968237386000007     1              0    0              0                     0                     0          100            11             0       0                    NA                    NA               2200             2200       0             3             0     1
       mug100_1    4    100      166    100      166            0.5                1                1                300  200        1.08       1   100         100         100               1         1           0     1      166   15.314576552                   0              5.4e-08       48.384402028        5.512643354999985     1              0    0              0                     0                     0          100            11             0       0                    NA                    NA               2200             2200       0             3             0     2
       mug100_1    4    100      166    100      166            0.5                1                1                300  200        1.08       1   100         100         100               1         1           0     1      166   14.856156329                   0              5.3e-08       49.499512452        4.926083419999991     1              0    0              0                     0                     0          100            11             0       0                    NA                    NA               2200             2200       0             3             0     3
       mug100_1    4    100      166    100      166            0.5                1                1                300  200        1.08       1   100         100         100               1         1           0     1      166   13.369341594                   0              5.3e-08       49.157555571        3.426196434999988     1              0    0              0                     0                     0          100            11             0       0                    NA                    NA               2200             2200       0             3             0     4
       mug100_1    4    100      166    100      166            0.5                1                1                300  200        1.08       1   100         100         100               1         1           0     1      166   14.006812732                   0              5.5e-08       48.496381347        3.884773176000004     1              0    0              0                     0                     0          100            11             0       0                    NA                    NA               2200             2200       0             3             0     5
       mug100_1    4    100      166    100      166            0.5                1                1                300  200        1.08       1   100         100         100               1         1           0     1      166   14.244071699                   0              5.5e-08       48.787363197       3.9651472489999984     1              0    0              0                     0                     0          100            11             0       0                    NA                    NA               2200             2200       0             3             0     6
       mug100_1    4    100      166    100      166            0.5                1                1                300  200        1.08       1   100         100         100               1         1           0     1      166   13.680722993                   0                6e-08        48.27539641       3.4203351680000273     1              0    0              0                     0                     0          100            11             0       0                    NA                    NA               2200             2200       0             3             0     7
       mug100_1    4    100      166    100      166            0.5                1                1                300  200        1.08       1   100         100         100               1         1           0     1      166    6.744670166                   0              5.9e-08         49.1746766        2.513190620999987     1              0    0              0                     0                     0          100            11             0       0                    NA                    NA               2200             2200       0             3             0     8
       mug100_1    4    100      166    100      166            0.5                1                1                300  200        1.08       1   100         100         100               1         1           0     1      166   11.225644138                   0              6.2e-08       49.947653979       4.3738089129999675     1              0    0              0                     0                     0          100            11             0       0                    NA                    NA               2200             2200       0             3             0     9
       mug100_1    4    100      166    100      166            0.5                1                1                300  200        1.08       1   100         100         100               1         1           0     1      166   11.136836366                   0              5.8e-08       48.443563335       3.2301767499999747     1              0    0              0                     0                     0          100            11             0       0                    NA                    NA               2200             2200       0             3             0    10
      mug100_25    4    100      166    100      166            0.5                1                1                300  200        1.08       1   100         100         100               1         1           0     1      166    12.39184182                   0              5.6e-08       47.830098721        4.041086418999986     1              0    0              0                     0                     0          100            11             0       0                    NA                    NA               2200             2200       0             3             0     1
      mug100_25    4    100      166    100      166            0.5                1                1                300  200        1.08       1   100         100         100               1         1           0     1      166   13.159091405                   0              5.4e-08       48.419214428        4.805057128000006     1              0    0              0                     0                     0          100            11             0       0                    NA                    NA               2200             2200       0             3             0     2
      mug100_25    4    100      166    100      166            0.5                1                1                300  200        1.08       1   100         100         100               1         1           0     1      166   11.230240444                   0              9.5e-08       48.459717485       3.3690336160000003     1              0    0              0                     0                     0          100            11             0       0                    NA                    NA               2200             2200       0             3             0     3
      mug100_25    4    100      166    100      166            0.5                1                1                300  200        1.08       1   100         100         100               1         1           0     1      166     9.22940773                   0              5.4e-08       47.376786796        2.139164517999977     1              0    0              0                     0                     0          100            11             0       0                    NA                    NA               2200             2200       0             3             0     4
      mug100_25    4    100      166    100      166            0.5                1                1                300  200        1.08       1   100         100         100               1         1           0     1      166    6.587450756                   0              6.8e-08       47.616297331       3.1572627390000165     1              0    0              0                     0                     0          100            11             0       0                    NA                    NA               2200             2200       0             3             0     5
      mug100_25    4    100      166    100      166            0.5                1                1                300  200        1.08       1   100         100         100               1         1           0     1      166    9.563600685                   0              5.6e-08       48.417980902        5.594813840000012     1              0    0              0                     0                     0          100            11             0       0                    NA                    NA               2200             2200       0             3             0     6
      mug100_25    4    100      166    100      166            0.5                1                1                300  200        1.08       1   100         100         100               1         1           0     1      166   10.015775254                   0              5.5e-08       47.063552116              5.117396471     1              0    0              0                     0                     0          100            11             0       0                    NA                    NA               2200             2200       0             3             0     7
      mug100_25    4    100      166    100      166            0.5                1                1                300  200        1.08       1   100         100         100               1         1           0     1      166   10.582406224                   0              5.3e-08       47.445782877        3.985805969999981     1              0    0              0                     0                     0          100            11             0       0                    NA                    NA               2200             2200       0             3             0     8
      mug100_25    4    100      166    100      166            0.5                1                1                300  200        1.08       1   100         100         100               1         1           0     1      166   11.084963426                   0              6.9e-08       47.700516003         4.36842495699999     1              0    0              0                     0                     0          100            11             0       0                    NA                    NA               2200             2200       0             3             0     9
      mug100_25    4    100      166    100      166            0.5                1                1                300  200        1.08       1   100         100         100               1         1           0     1      166    9.902222448                   0              6.5e-08       48.329341045        3.243514714000016     1              0    0              0                     0                     0          100            11             0       0                    NA                    NA               2200             2200       0             3             0    10
        mug88_1    4     88      146     88      146            0.5                1                1                300  200        1.08       1    88          88          88               1         1           0     1      146   10.690261771                   0              6.2e-08       42.092436962        4.731647593999986     1              0    0              0                     0                     0           88            12             0       0                    NA                    NA               2400             2400       0             3             0     1
        mug88_1    4     88      146     88      146            0.5                1                1                300  200        1.08       1    88          88          88               1         1           0     1      146     6.47665086                   0              6.1e-08       42.673384396        3.232294050999984     1              0    0              0                     0                     0           88            12             0       0                    NA                    NA               2400             2400       0             3             0     2
        mug88_1    4     88      146     88      146            0.5                1                1                300  200        1.08       1    88          88          88               1         1           0     1      146    6.250155607                   0              5.4e-08        43.59154371        2.678038357999985     1              0    0              0                     0                     0           88            12             0       0                    NA                    NA               2400             2400       0             3             0     3
        mug88_1    4     88      146     88      146            0.5                1                1                300  200        1.08       1    88          88          88               1         1           0     1      146   10.467155605                   0             1.04e-07       43.810363059        5.482558402999993     1              0    0              0                     0                     0           88            12             0       0                    NA                    NA               2400             2400       0             3             0     4
        mug88_1    4     88      146     88      146            0.5                1                1                300  200        1.08       1    88          88          88               1         1           0     1      146     7.33508188                   0              5.9e-08       44.016407672       2.4478759830000114     1              0    0              0                     0                     0           88            12             0       0                    NA                    NA               2400             2400       0             3             0     5
        mug88_1    4     88      146     88      146            0.5                1                1                300  200        1.08       1    88          88          88               1         1           0     1      146     9.33405966                   0             1.13e-07       42.653533369       3.6832057530000015     1              0    0              0                     0                     0           88            12             0       0                    NA                    NA               2400             2400       0             3             0     6
        mug88_1    4     88      146     88      146            0.5                1                1                300  200        1.08       1    88          88          88               1         1           0     1      146   10.296820494                   0              5.4e-08        42.86842215       4.8339576469999885     1              0    0              0                     0                     0           88            12             0       0                    NA                    NA               2400             2400       0             3             0     7
        mug88_1    4     88      146     88      146            0.5                1                1                300  200        1.08       1    88          88          88               1         1           0     1      146   10.497139301                   0              5.7e-08       43.185986935        5.202167239000013     1              0    0              0                     0                     0           88            12             0       0                    NA                    NA               2400             2400       0             3             0     8
        mug88_1    4     88      146     88      146            0.5                1                1                300  200        1.08       1    88          88          88               1         1           0     1      146    7.547487488                   0              9.9e-08       42.518918727        4.119903068000011     1              0    0              0                     0                     0           88            12             0       0                    NA                    NA               2400             2400       0             3             0     9
        mug88_1    4     88      146     88      146            0.5                1                1                300  200        1.08       1    88          88          88               1         1           0     1      146    6.568727217                   0             1.36e-07       41.683672184        3.105581198000007     1              0    0              0                     0                     0           88            12             0       0                    NA                    NA               2400             2400       0             3             0    10
       mug88_25    4     88      146     88      146            0.5                1                1                300  200        1.08       1    88          88          88               1         1           0     1      146    6.480136124                   0              3.2e-07       42.335311623       2.9207302419999888     1              0    0              0                     0                     0           88            12             0       0                    NA                    NA               2400             2400       0             3             0     1
       mug88_25    4     88      146     88      146            0.5                1                1                300  200        1.08       1    88          88          88               1         1           0     1      146    7.775001207                   0              6.3e-08       40.605020752       3.1630239789999752     1              0    0              0                     0                     0           88            12             0       0                    NA                    NA               2400             2400       0             3             0     2
       mug88_25    4     88      146     88      146            0.5                1                1                300  200        1.08       1    88          88          88               1         1           0     1      146    7.689759897                   0              7.5e-08       41.258739911       2.7751956039999923     1              0    0              0                     0                     0           88            12             0       0                    NA                    NA               2400             2400       0             3             0     3
       mug88_25    4     88      146     88      146            0.5                1                1                300  200        1.08       1    88          88          88               1         1           0     1      146    8.710048798                   0                6e-08       41.531973753       3.7988575580000137     1              0    0              0                     0                     0           88            12             0       0                    NA                    NA               2400             2400       0             3             0     4
       mug88_25    4     88      146     88      146            0.5                1                1                300  200        1.08       1    88          88          88               1         1           0     1      146     7.12694063                   0             1.35e-07       41.363324778        2.581774754999984     1              0    0              0                     0                     0           88            12             0       0                    NA                    NA               2400             2400       0             3             0     5
       mug88_25    4     88      146     88      146            0.5                1                1                300  200        1.08       1    88          88          88               1         1           0     1      146    6.315907713                   0              6.1e-08       42.155119647       2.8753566359999723     1              0    0              0                     0                     0           88            12             0       0                    NA                    NA               2400             2400       0             3             0     6
       mug88_25    4     88      146     88      146            0.5                1                1                300  200        1.08       1    88          88          88               1         1           0     1      146    5.981572765                   0              9.7e-08       43.141716413        2.620833112000004     1              0    0              0                     0                     0           88            12             0       0                    NA                    NA               2400             2400       0             3             0     7
       mug88_25    4     88      146     88      146            0.5                1                1                300  200        1.08       1    88          88          88               1         1           0     1      146    6.350167688                   0              6.2e-08       41.867539526        2.783622723000013     1              0    0              0                     0                     0           88            12             0       0                    NA                    NA               2400             2400       0             3             0     8
       mug88_25    4     88      146     88      146            0.5                1                1                300  200        1.08       1    88          88          88               1         1           0     1      146    6.695624556                   0              1.4e-07        41.88614406       2.8743547329999872     1              0    0              0                     0                     0           88            12             0       0                    NA                    NA               2400             2400       0             3             0     9
       mug88_25    4     88      146     88      146            0.5                1                1                300  200        1.08       1    88          88          88               1         1           0     1      146    5.903905444                   0             1.04e-07       42.875072299       2.1212795079999807     1              0    0              0                     0                     0           88            12             0       0                    NA                    NA               2400             2400       0             3             0    10
     mulsol.i.1   49     51     1272    197     3925            0.5                1                1                300  200        1.08       1    49           0           0               1         1           1     1     1176    0.000746993                   0              5.5e-08           1.16e-07                -1.71e-07     0              0    0              0                    NA                    NA           51             0             0       0                    NA                    NA                  0                0       0            49             0     1
     mulsol.i.1   49     51     1272    197     3925            0.5                1                1                300  200        1.08       1    49           0           0               1         1           1     1     1176    0.000714804                   0              6.7e-08           1.44e-07                -2.11e-07     0              0    0              0                    NA                    NA           51             0             0       0                    NA                    NA                  0                0       0            49             0     2
     mulsol.i.1   49     51     1272    197     3925            0.5                1                1                300  200        1.08       1    49           0           0               1         1           1     1     1176    0.000708618                   0              7.3e-08           1.39e-07                -2.12e-07     0              0    0              0                    NA                    NA           51             0             0       0                    NA                    NA                  0                0       0            49             0     3
     mulsol.i.1   49     51     1272    197     3925            0.5                1                1                300  200        1.08       1    49           0           0               1         1           1     1     1176    0.000707698                   0              7.3e-08            7.5e-08                -1.48e-07     0              0    0              0                    NA                    NA           51             0             0       0                    NA                    NA                  0                0       0            49             0     4
     mulsol.i.1   49     51     1272    197     3925            0.5                1                1                300  200        1.08       1    49           0           0               1         1           1     1     1176    0.000723054                   0              6.8e-08            8.3e-08  -1.5100000000000002e-07     0              0    0              0                    NA                    NA           51             0             0       0                    NA                    NA                  0                0       0            49             0     5
     mulsol.i.1   49     51     1272    197     3925            0.5                1                1                300  200        1.08       1    49           0           0               1         1           1     1     1176    0.000861303                   0              6.4e-08           1.68e-07                -2.32e-07     0              0    0              0                    NA                    NA           51             0             0       0                    NA                    NA                  0                0       0            49             0     6
     mulsol.i.1   49     51     1272    197     3925            0.5                1                1                300  200        1.08       1    49           0           0               1         1           1     1     1176    0.000841183                   0             1.08e-07           3.67e-07                -4.75e-07     0              0    0              0                    NA                    NA           51             0             0       0                    NA                    NA                  0                0       0            49             0     7
     mulsol.i.1   49     51     1272    197     3925            0.5                1                1                300  200        1.08       1    49           0           0               1         1           1     1     1176     0.00085965                   0              6.5e-08           2.14e-07                -2.79e-07     0              0    0              0                    NA                    NA           51             0             0       0                    NA                    NA                  0                0       0            49             0     8
